chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.24307188,0.08635402,0.041841064,0.0008003064,1824.4953889494589,215645.33780332294,1908.4131044692774,67236.99248579003,3414.654352052293,547858.5239816619,0.09896954515770123,0.002303078916608304,-8.197109e-06,0.0020539062,-2.648691e-05,0.00012474635,[129.19921875],-261.45627,4496.663,113.37087,755.7052,-29.028784,266.40317,29.0295,77.58354,-3.6662862,136.45543,-10.546878,90.824524,0.14777839,129.6614,-3.7633102,167.8337,-1.2124208,120.081245,-7.0307813,104.20703,-7.0622416,122.974655,-6.743362,114.20748,-6.5977516,139.599,-5.1703596,75.45864,-1.8010638,71.78229,0.76876247,57.41836,-0.73660165,46.418373,-1.0251822,57.722153,-4.572258,81.187805,-6.66999,115.07655,classical
0.21872571,0.08352713,0.05146067,0.0011395334,1710.2786727455284,136357.8052713692,1792.4198204874588,76691.25507071384,3216.905547812258,385098.3384758732,0.09080217202012383,0.0011257350660179176,-9.369463e-06,0.0033978964,-2.5811703e-05,7.895646e-05,[143.5546875],-256.7647,4124.1655,115.73244,535.3315,-30.122871,190.91193,30.979338,72.74752,-6.50723,68.37325,-14.735956,72.56287,-2.170194,72.122536,-6.1737103,54.749165,-6.372889,67.01107,-10.240191,66.464134,-6.405014,88.27053,-1.4210536,62.10888,1.2010801,91.48646,-1.7929475,106.07019,-2.7708051,103.402695,1.0815881,78.11376,-1.2547914,94.08329,-0.4403852,117.292725,3.017715,111.47147,3.0087817,97.966995,classical
0.23951946,0.086904675,0.048430588,0.0009011661,1964.5492424442987,302651.23119553336,1835.7804581057637,62213.48418723054,3494.195537744292,614886.1301017939,0.11802989853424922,0.0028412403812036317,-1.1565964e-05,0.0027935079,-2.9402914e-05,8.3576175e-05,[184.5703125],-257.4134,6346.792,101.09162,1518.6444,-37.35341,134.23953,25.0508,110.4204,-9.148217,71.025475,-10.485007,61.521896,-1.8125058,116.21036,-2.7705524,175.75664,0.84764177,133.98128,-1.9332619,212.33751,-2.8991156,393.7172,-1.92024,213.71304,-6.413671,128.39555,-3.271102,107.88749,0.55779964,79.67702,4.5954256,77.30746,6.0025616,87.10681,2.2158809,76.680626,-6.6927395,153.74396,-0.5621592,140.04237,classical
0.25413117,0.08403861,0.05276931,0.0006296129,1862.5629324281763,144878.0960861784,1868.9695146519643,38870.78785443335,3422.5459709994193,320334.69983696635,0.1121089214880031,0.001926085587050791,-7.173787e-06,0.0029342577,-3.392769e-05,9.644719e-05,[95.703125],-229.15811,2956.014,110.360146,557.1582,-29.968206,132.10211,30.882189,69.62623,-8.425944,99.797386,-13.50658,77.45097,-6.9555655,87.041435,-5.1593733,109.01575,0.4285167,143.82146,-2.9229233,155.6358,-5.330761,127.39498,-6.0820465,137.9977,-4.920487,148.4083,-3.9242814,121.826675,-3.6106026,84.989685,1.5387541,88.60443,0.051559824,50.873257,-2.223624,72.48002,-4.4250865,105.556885,-4.156024,165.05093,classical
0.21214029,0.08156572,0.0414,0.0010390849,1995.2684513051481,107493.34369008522,1948.6481885728974,43722.80113811913,3566.053436562742,253969.28154182507,0.12463794625580496,0.001750830831975529,-1.1674422e-05,0.002359249,-2.574461e-05,8.1550745e-05,[117.45383523],-275.13242,4257.9634,98.11114,369.44083,-28.500635,118.722404,24.612574,68.11592,-5.3583694,64.28173,-13.26926,52.707455,-1.3552768,82.90462,-1.3893507,128.46118,-4.0017204,99.65544,-7.240749,100.53229,-5.401723,85.75176,-3.4384706,128.59154,-1.5759839,148.3481,-2.5606558,136.15889,-3.4497793,129.3379,-0.55043393,112.344666,-1.2645006,80.188774,-2.5112739,106.71319,-2.8382657,158.11392,-5.0308766,214.12827,classical
0.24353899,0.08718209,0.04172241,0.000839805,1741.6171574884754,149445.08671323815,1799.3015063553248,73929.17295895587,3269.1302320167374,393318.71579668974,0.09831308654218267,0.001787379437601544,-6.6333205e-06,0.0022131223,-3.2102187e-05,8.881611e-05,[123.046875],-270.7918,4800.4653,119.48363,503.62607,-29.676506,307.15643,29.588898,72.68809,-4.830034,85.082504,-12.169496,65.69049,-2.1954985,58.355724,-3.1568317,103.46226,2.0139909,112.88422,-0.52853847,112.33057,-0.58939487,125.44812,2.325338,140.31136,5.7161846,159.57663,1.4400454,158.10829,0.030729389,102.91497,-0.66056156,91.1268,-1.4247355,70.05152,-2.175911,80.269485,-1.0892695,143.8741,-2.0037951,134.42241,classical
0.28299445,0.08392901,0.03153892,0.00012329502,1399.98251624873,160027.5580482898,1555.6527647754835,103065.92028491785,2828.707895190354,910881.5286675,0.0782671004256966,0.0011459398151277007,-6.8769e-05,0.0009766981,-6.823554e-05,3.488616e-05,[112.34714674],-290.2206,1613.8853,131.75038,1205.6729,-33.794014,153.79951,29.865198,82.776825,-25.89854,79.71801,7.970941,225.11598,-3.2324038,197.60233,-1.7685649,92.00013,-15.243793,92.12488,-6.727345,102.082306,-15.745893,103.80694,-11.601459,92.836945,-11.266142,92.903,-7.535239,73.719025,-11.276068,122.20329,-5.932516,96.20243,-5.3270845,92.06925,-2.8313527,109.02238,-4.037742,86.76089,-8.732219,75.50024,classical
0.22148453,0.08674807,0.026368294,0.00016479028,1093.1027085042967,188383.1228701404,1182.7711465999946,273437.410941369,1952.2131952338912,929934.6171328536,0.05991498161764706,0.0003704914432734745,-4.8000504e-05,0.0007988271,-1.9639596e-05,1.6001859e-05,[80.74951172],-413.93338,7417.6284,150.53944,1769.6517,-11.227112,437.43973,-6.492653,456.95728,-8.590607,177.24103,-7.585954,129.61176,-21.2149,78.15418,-13.245217,94.004875,-16.2507,88.321754,-19.6945,124.53573,-7.4483905,169.95491,-3.0019414,150.52336,-10.206266,218.0627,-3.7258437,111.47978,-1.024494,152.37437,-1.5913454,142.94786,-1.269654,151.6981,-3.9435,136.65794,-9.443628,101.66495,-6.5523043,170.3244,classical
0.3273378,0.08312605,0.10571426,0.0014568391,1232.2035950585373,48490.43442792849,1299.4010393306744,30513.851886885346,2488.7599508090652,187505.12978796512,0.06573731980456657,0.0003334655028745415,-2.497891e-06,0.010572104,7.8333964e-05,0.00038574229,[117.45383523],-183.22859,4484.5083,165.40558,588.91003,-59.815052,226.73383,57.338875,127.93218,1.412085,127.7727,19.74878,72.07895,-9.42971,86.893875,-10.154774,49.520157,-8.513962,81.93783,-7.044847,89.558426,-2.836207,60.87227,2.7402883,57.758743,1.0351967,54.482113,-0.5397949,49.950356,-5.0528264,43.78798,-6.8496685,38.556393,-4.272345,43.92335,-4.0782266,116.352844,-4.7822366,80.25408,-4.9240437,89.61369,classical
0.26451105,0.08986024,0.034476344,0.0005086487,1014.8849083937794,131040.92657286394,1327.8662896971957,71305.41470288047,1722.9812480347814,326772.97884894616,0.04740371940305728,0.0010011772139790055,-1.9707593e-07,0.0015588705,-1.7802213e-05,3.2653443e-05,[161.49902344],-359.86694,4935.383,150.89958,857.1753,-21.447474,783.3788,5.543106,97.80466,12.760114,114.74272,20.987782,38.399048,-8.1964855,43.1303,-16.562992,45.068947,-7.0918617,45.745724,-2.9083743,39.558365,-7.130389,34.625286,-11.542737,30.028595,-11.328645,23.086145,-6.489539,27.51808,-15.728988,29.397224,-22.736303,40.570683,-11.662568,25.291061,-7.1623483,27.267935,-15.137507,59.033638,-12.371952,76.11322,classical
0.19315957,0.08440916,0.016537398,0.000104180544,612.0626759642637,20003.865083650682,821.5248264089333,46809.16736286039,874.5363784648316,50418.66323475,0.043256730118034055,0.00023819835288224183,-1.6525122e-06,0.0003495381,-8.2861675e-07,6.3118605e-06,[89.10290948],-493.73413,1924.1289,161.97603,898.1223,42.9119,504.4714,-3.2294638,191.75539,0.015552438,100.931305,-0.15286736,112.5959,-4.0673995,163.47774,-4.77178,166.9861,-4.5917077,151.98581,-5.013797,124.41577,-6.0851965,112.15751,-5.3124533,157.57489,-2.7202415,186.28343,-1.6801093,118.0145,-2.0396042,109.35696,-0.71807164,116.60396,1.3358827,90.959175,1.8912601,95.950356,1.761899,108.08815,2.4983737,143.49942,classical
0.20617361,0.091022685,0.014592254,0.000166549,640.9683842714178,27986.10896120733,1033.1683307036678,235429.17977971668,890.7362805062403,237281.5261373608,0.03805797092685759,0.0002073300072301481,-4.560239e-06,0.0003610616,-2.9421012e-06,3.5463413e-06,[161.49902344],-514.41345,3550.5369,143.82317,2079.7341,47.36893,366.30743,5.758461,322.1599,4.602222,149.26828,1.6696348,92.11714,-2.8687048,113.05995,-3.029588,138.22025,-2.4299312,128.08841,-0.9694543,112.75897,-0.052671168,88.36761,-1.4291056,85.92485,-2.2246425,133.62341,-2.7295897,85.35712,-4.6895027,63.60452,-4.3502812,65.26244,-0.04821957,86.86948,3.4091156,114.35489,2.714406,153.09067,-0.18405718,147.02315,classical
0.19664365,0.082631595,0.030450549,0.00023362643,832.965350055077,14455.331271487043,808.3361096488964,14035.19717551916,1417.0164314955011,75162.87120638677,0.05747281951431889,0.0001135202856122071,-1.5090443e-05,0.00097997,-8.842303e-06,3.4756937e-05,[161.49902344],-398.7067,3955.6804,195.06125,391.3174,-18.153784,642.54297,5.772117,147.80705,5.35301,103.96013,-10.821736,48.22472,-13.083349,29.93427,-17.640232,75.108894,-6.808059,63.728992,-3.2471852,59.502674,-0.4725868,132.67966,6.2646194,140.04097,6.8119874,128.18596,3.1450965,163.6988,0.13731137,138.68745,-3.0792842,222.17558,-3.8570473,171.60992,-1.1442016,82.921715,-7.309192,94.12789,-12.042465,105.89031,classical
0.22546254,0.083583444,0.08377548,0.0017599707,721.5339306893686,15591.028385436734,732.6186130152672,11299.139896084414,1220.3342874721845,73558.20894612509,0.04522497218459752,0.00017307900129211344,-1.374779e-06,0.0069777393,4.5025486e-06,0.00036145383,[143.5546875],-298.49942,3924.3916,197.95485,549.669,-10.948526,793.70667,-4.9156966,174.19272,10.288496,202.18597,-9.426295,93.40857,-13.455958,57.55349,-13.618719,70.71964,-10.884644,117.7346,-8.746175,143.87683,-8.403641,152.89182,-7.1540256,96.31482,-6.348363,113.29725,-4.6809883,115.49301,-5.9761157,98.45197,-7.3113117,96.80725,-3.824038,81.306335,-1.7379454,84.23739,-1.7409759,92.83401,-1.3756963,75.53178,classical
0.33665517,0.08125089,0.037633523,0.00057405524,545.0598553726029,11152.22527552954,601.5537998590316,10133.492231808823,913.2694775844137,50478.647509314396,0.03330554312596749,5.226647468556986e-05,-6.0371713e-06,0.001669023,-4.197844e-05,5.7720656e-05,[46.98153409],-381.1745,3511.8254,206.36049,547.2774,24.597672,1434.6615,-11.161595,169.82669,6.669321,225.372,2.0930827,95.44283,-5.700087,87.5396,-10.515472,46.808987,-12.201905,55.817852,-7.798769,57.97587,-4.086453,63.78315,-5.1071897,77.80129,-6.5134587,40.332527,-6.2405066,40.27206,-7.4863524,36.731945,-9.913852,41.421253,-10.852005,51.098637,-13.295176,36.141376,-11.7213545,38.499496,-3.137939,38.85421,classical
0.21203548,0.083733216,0.04404136,0.0012778568,994.9730651472213,46086.51127047092,904.2471691475647,37136.2451049117,1500.074262589493,154643.54616650072,0.07731774864551083,0.0007449459838326039,4.351894e-07,0.0026550123,-6.2197387e-06,0.00018193877,[112.34714674],-346.37775,9191.4375,164.06801,831.2221,-22.303188,1025.7484,-16.725885,337.8397,-10.347927,155.82388,-10.8043,161.54138,-10.939483,58.527687,-9.823386,113.322426,-7.957841,143.16658,-8.056394,176.28308,-13.883125,131.19785,-12.326639,82.61989,-7.311881,82.767586,-5.6247263,116.023315,-1.0863404,82.76807,1.7075541,109.10793,3.7535677,88.21407,2.1236846,104.44025,-2.6976504,199.09216,-3.4370744,156.03615,classical
0.29900324,0.08787354,0.10677,0.00034120918,736.9703185898632,13580.632016793095,1199.0369526390498,15151.659379274275,1265.975678151606,69627.54766316642,0.031432916505417956,7.344559754131408e-05,0.006753598,0.010932864,0.0014923448,0.00011271852,[80.74951172],-246.48114,966.7958,184.60916,247.01393,-7.9366565,83.53756,26.803587,76.220795,11.316139,104.948166,13.384849,45.937492,-0.6488777,46.95958,-3.4610724,45.114037,-3.9337745,35.628834,-5.300462,43.440727,-6.3951917,60.522186,-5.88587,57.758114,-3.1748855,36.771255,-4.7210875,38.04795,-0.094113305,40.98764,1.0186934,41.79257,0.9881814,45.65588,0.832022,43.047256,0.109658584,47.064926,4.8511934,73.27987,classical
0.2666462,0.08496197,0.14180954,0.0026829469,491.79104785127066,9130.13916257229,567.1428697276095,16674.634679144998,813.7117462630612,47162.20824254471,0.03194916432856037,9.804410576302763e-05,6.7373767e-06,0.020528516,5.6670915e-06,0.00042558325,[129.19921875],-292.1549,3137.909,219.8876,492.70377,21.456835,753.5016,2.2604988,109.21976,19.80053,83.79505,-0.9032491,71.450195,-11.315606,40.582417,-9.882636,57.97834,-11.252742,47.90446,-5.362149,55.005836,0.36468643,37.65599,-6.260385,35.785686,-13.021668,33.80813,-12.907625,46.755386,-9.408485,41.674995,-7.544387,40.105446,-5.6280537,38.741596,-0.36948082,68.58176,-3.9604099,59.807434,-12.11344,80.72602,classical
0.17019829,0.08335765,0.08452958,0.0008774485,1438.932812062339,78329.3082574128,1816.6136180947751,57660.07681562764,2220.028242459607,464923.2203148974,0.0695774326383514,8.832872505791479e-05,-0.0012884119,0.0079755355,-0.00010195151,6.304453e-06,[129.19921875],-296.9691,1650.4047,96.48423,1622.6294,-18.941826,270.3046,-10.210796,346.3401,-9.774509,297.38235,-19.961615,118.752785,-13.697844,91.26059,1.2016647,76.39405,-2.4890683,51.754074,4.9188094,66.1756,-7.393399,48.00524,-8.025734,66.85773,-13.464142,35.486263,-16.960909,55.292465,-15.866935,43.561043,-3.5076609,60.68632,6.914517,189.76753,15.6733265,332.12302,17.74861,392.90054,9.419113,275.8182,classical
0.22820225,0.08263027,0.054518096,0.00043669555,617.1918581656809,28690.38944542738,815.8944632535661,53230.113498048115,1023.8271423906734,142784.62708545686,0.0334019144253096,4.732679923790603e-05,0.00732918,0.0030920748,0.000542048,4.7883823e-05,[60.09265988],-349.604,3727.633,180.16278,201.45059,4.7798967,395.13782,31.033228,142.29851,11.304612,191.40062,1.753379,68.316124,4.3953056,142.20735,-6.1644363,101.628204,-7.6505704,63.171562,-7.4843826,70.93944,-9.430631,89.96235,-7.5754313,42.93033,-5.9746237,60.457836,-4.810707,78.90927,-4.8641605,38.880985,-5.7410226,48.38956,-7.047712,63.49974,-6.560792,64.97611,-7.0833836,90.06008,-7.826324,90.735725,classical
0.31659472,0.089043066,0.045257833,0.0006460345,1963.1115096569474,1272248.1626834346,2450.706301648483,986171.3612694469,4572.8223487688665,9609744.503416913,0.10138336276122291,0.007245325839587259,5.9276813e-06,0.0022720203,-3.230402e-06,9.18929e-05,[92.28515625],-268.8018,3422.8374,136.26703,1986.2186,28.340267,480.6043,-7.7474165,344.63913,1.4392028,122.43438,-9.223764,60.82714,3.119588,111.69176,2.6920092,80.510826,-1.5532274,99.992645,-4.075888,131.05711,-5.0307693,103.58405,-2.1431794,88.15417,-5.812778,100.13304,-10.21607,103.443596,-10.074647,113.0297,-4.281985,85.57481,-3.0811117,86.67619,-7.412757,77.488014,1.6046218,100.98213,8.015784,113.78367,classical
0.33097854,0.0835727,0.13983288,0.0025778995,1234.1068874355738,71078.71122163771,1374.64201776148,45831.96228954512,2446.9602035664184,295145.0874602782,0.064387743687113,0.0004303835189636497,1.3553896e-06,0.017823454,-7.627319e-06,0.0008029585,[99.38401442],-140.80644,474.61212,169.36069,453.28036,-40.303406,71.61182,38.188904,40.906506,-13.6411085,68.25737,-4.6235914,55.085327,-4.5123043,63.627323,3.1692843,96.56007,-9.520532,40.339165,-2.7223215,83.00197,-3.6856194,63.9722,-3.2155776,93.352684,2.3877947,83.4868,-1.299803,59.03277,-3.4089077,29.588783,-3.8177032,39.171417,-2.1089284,68.58499,-2.2680554,37.549637,-4.3271236,64.85144,-0.105322964,33.57512,classical
0.22183986,0.07738269,0.15305394,0.0014354988,1546.6389495275673,38221.43972219558,1419.946971663458,18204.137647490443,2918.6156848635837,89043.170910777,0.09095183097910217,0.0004909330599547669,-1.5429308e-06,0.021780783,-3.213486e-05,0.0005867444,[86.1328125],-122.14393,1033.5226,147.09595,355.58728,-69.81382,110.28652,38.94348,90.4629,-20.642094,71.76881,-2.801443,56.65094,-13.598653,51.014366,-4.0990295,76.125404,-10.472248,43.94398,-8.769369,51.80908,-11.580175,63.721207,-6.5092473,58.27755,-3.5200531,50.558937,-5.122122,66.63972,-2.3486526,61.792847,-3.5341473,48.035862,-3.7717834,51.766846,-5.0344863,64.452866,-8.953385,64.75047,-5.20137,76.08536,classical
0.20942815,0.08419427,0.061515003,0.0013382968,1449.0633490092014,246506.95306668658,1375.007027683022,90252.48184767696,2635.3840641931115,648897.717384831,0.07896853231424149,0.0014714715095258733,-2.790238e-06,0.0048074313,-7.5712614e-06,6.64597e-05,[112.34714674],-306.7243,7515.3823,116.84178,2542.283,-51.97579,415.09415,17.269526,283.23984,-14.300931,272.45,-22.244394,196.73982,-17.397957,75.54085,-17.754354,98.76045,-14.261495,101.27734,-11.915081,86.59807,-19.668009,96.98812,-9.813345,99.77742,-8.641596,111.62275,-11.072496,205.55118,-7.5374103,157.26633,-5.477006,128.20967,-8.913293,97.15471,-8.658438,74.18101,-5.809302,111.2847,2.4038982,213.4215,classical
0.38392973,0.08118459,0.24829563,0.00071590074,2798.0656266251635,354624.9722119046,2847.5411814192466,105655.13674872695,6221.38434516059,1796448.6324813587,0.1072048611111111,0.0017496748470965727,-0.00012681898,0.04886157,-0.0012213984,0.004808577,[86.1328125],-23.104954,1016.55884,70.25588,339.2418,3.8055308,235.70625,28.323957,135.39636,13.754286,111.020065,5.7281356,107.3091,3.973779,85.77521,7.4728084,63.285915,2.6279068,61.158566,8.490234,72.165344,-2.320208,73.24599,2.08908,41.875084,-3.3720124,62.59061,5.1379585,50.66885,-0.18774131,51.865627,0.37143642,68.59459,0.6120878,54.308315,4.062127,74.348236,0.9079194,68.54761,4.0931935,73.602806,country
0.4140544,0.0793019,0.23040177,0.00045282493,2938.1313051156862,101826.13625929566,2839.646685978091,40984.28635319623,6279.551664914443,626232.7186967205,0.12698824499709976,0.0008765152621628554,-6.128085e-05,0.037922386,-0.001376245,0.005510704,[129.19921875],-7.9727893,361.2758,62.724636,93.098694,-1.45917,148.226,28.109985,60.724346,9.967061,73.58802,9.363964,106.55917,5.415904,49.533836,9.82543,53.29038,3.0275455,60.74821,8.420948,54.824577,0.31071293,48.29495,6.540354,38.090374,0.7373716,31.02829,-1.7740419,48.31755,0.8462878,47.61249,2.981266,37.18483,-2.765956,46.07983,2.8227568,48.754833,-1.7402849,44.375328,0.97251654,48.056133,country
0.29707807,0.09722079,0.14652665,0.0015458142,2308.811438098025,545519.1361540462,2618.613432216076,99601.52205157986,5190.094610091744,1765959.4931938401,0.07416238114009939,0.003938416014396235,-0.00023927914,0.015805654,-0.00119709,0.0029581927,[83.35433468],-120.3052,1696.345,79.22588,444.88867,5.2293863,351.96072,34.548218,192.24957,16.506737,99.23971,13.129608,83.53855,6.3450894,66.07957,9.962078,54.71924,-2.0015073,91.34258,6.8100677,61.590168,-6.352069,50.306374,0.22815086,53.236046,-6.8128085,64.252266,1.6181564,50.189114,-1.7821593,42.56472,-0.6993362,37.17576,-4.7783933,35.88546,-0.28887245,40.232872,-5.356374,43.760384,-1.9686298,61.244877,country
0.37698767,0.083789505,0.2042707,0.0019195367,2174.1604935047117,570461.9655463778,2281.058760714112,206870.9963100941,4348.07370779315,2578226.800647368,0.1025643835864938,0.002366501392879316,-0.0001552424,0.029587248,-0.0013248277,0.00562656,[161.49902344],-57.75979,1337.1653,95.76648,823.8119,-10.109319,414.27032,40.979637,193.22061,13.979035,133.6319,-0.98985845,171.42763,-0.18847118,107.00304,7.4250784,100.90501,-3.6333375,103.60408,9.545139,80.60196,-2.9410646,74.62041,2.4362512,80.11866,1.9947803,53.288246,-1.2870497,85.47224,1.3565392,51.67783,4.4236846,61.05912,-6.5204806,63.7305,-0.034598526,47.372093,-1.4115794,41.114132,-3.0789087,51.755867,country
0.3827643,0.08182912,0.2093933,0.00080522,2966.1571589936843,192924.1702591444,2848.1234947138532,74499.59200936374,6349.4199392596265,1179561.1770973017,0.12416100280572756,0.0012625676280788609,-0.00010747832,0.032518514,-0.0013913317,0.0040172306,[117.45383523],-20.78135,381.67407,62.950428,156.56827,2.3044403,161.45715,30.773718,93.19163,6.973462,62.151752,6.5058117,115.17589,6.3236365,69.03253,9.873086,72.264435,3.4352968,52.189114,9.372202,55.30789,-0.404158,52.405174,7.5194154,41.743782,-0.9842739,43.462444,4.0191503,36.692596,-0.66244876,33.740776,-0.061251957,39.290096,-0.16676468,43.14302,0.24374022,48.175987,-5.4381933,33.76489,1.8272818,44.119907,country
0.41605455,0.08294728,0.20379831,0.0014504136,2926.532916728232,275826.9116257336,2737.079970118491,73744.68325894763,6177.674360999856,1166561.032865506,0.13637249376438987,0.0022280965984590464,-0.00011518822,0.028848665,-0.001242071,0.0049537965,[129.19921875],-24.671669,755.39777,62.440266,253.16586,-7.7540884,231.95813,28.432592,132.58536,10.997148,80.7288,5.551389,86.35897,-0.086744234,68.40083,13.74509,68.44495,2.8998163,66.66487,9.909151,94.95348,0.85377365,69.39527,5.9520783,57.690895,-1.2259914,61.34719,3.0639083,60.878872,0.9304638,45.492336,2.0537753,59.386806,3.0044217,46.02454,2.9725466,50.61916,-0.18527673,59.317524,3.6413603,68.1418,country
0.4216029,0.07963038,0.21399127,0.0016001757,2807.9125120088343,423398.14580079966,2778.308824727949,108356.14156592905,6023.044502707776,1998855.2737056613,0.1283081334879495,0.002791233228172467,-0.00014372736,0.030787325,-0.0013115334,0.0064171297,[112.34714674],-23.201925,597.01855,71.15687,429.5324,1.5760131,273.26944,24.438925,135.96997,16.31995,155.5411,4.5767665,127.61431,-3.8856642,78.91531,17.993046,66.22615,-3.3505049,70.13369,2.435541,58.010124,2.9157152,48.358982,0.81521153,44.45813,-1.1092839,58.271446,0.10907396,58.191635,-3.3491633,42.406094,0.18941304,34.821148,-1.2112297,42.83534,-1.5178907,36.564686,-2.7241652,40.632072,-2.1066608,40.67126,country
0.42144912,0.0822846,0.24406008,0.0006498345,2898.787368032488,377335.3037989948,2878.9661651993006,95168.91761470931,6400.052966421972,1407862.6032961959,0.11293582502902477,0.0017841540269934227,-9.192629e-05,0.048062038,-0.0012843858,0.004455587,[103.359375],-20.81746,803.5951,64.90752,336.99374,6.7671013,193.94774,26.357126,114.97886,11.665423,95.302284,13.185629,66.47628,-1.9791067,87.22188,8.582197,57.27099,0.47289515,53.58169,7.441096,59.18075,-0.41490933,55.206753,6.945586,45.887993,3.6606066,41.3293,2.0337164,49.273045,0.6502081,38.372334,4.3827734,44.913227,-2.802764,45.405586,2.975754,46.186676,-1.8402822,61.598816,-2.3632526,62.530766,country
0.35533768,0.082976066,0.2743448,0.0010315152,2505.851670781852,282563.05702442443,2574.313231970527,119183.44106351658,5480.083979104424,1421991.2599563356,0.10456258734097919,0.001190326362466941,-6.927852e-05,0.062426094,-0.0013002438,0.004301269,[66.25600962],-19.763226,523.7535,76.64637,368.17474,-4.826523,157.98381,32.238724,153.2401,7.710495,120.16584,17.18376,125.502,-1.4951018,60.70973,9.149327,55.119286,2.7572665,94.487144,9.145537,81.96829,-2.6543097,62.871857,7.5196233,84.95623,0.38755095,58.546352,4.9685216,76.02589,2.8406248,79.34677,1.9047852,75.72899,2.4618192,76.75813,6.3932567,112.83122,-3.3538883,72.66156,6.306531,73.44452,country
0.42960978,0.073859245,0.23645693,0.0013460923,3191.2596105890007,177623.55666050265,2948.014284587389,68535.82199993166,6926.771206325955,865255.0840363721,0.15687278464988427,0.0016034747089357696,-7.6605436e-05,0.03382623,-0.0015570114,0.0073809,[95.703125],12.145776,190.467,58.997505,143.86584,0.93959546,182.33904,26.743252,118.16398,9.245794,75.586,3.5632026,86.13531,1.5272025,69.45502,8.654258,50.99736,1.0029399,61.68064,11.647982,45.167637,-2.1983073,44.565075,1.1939831,39.795216,0.48530084,39.245083,4.4125214,39.026833,-0.18384139,47.26259,3.0693944,42.958374,-1.1723119,34.326633,4.571084,28.169558,0.8877279,36.202812,1.2992412,35.687954,country
0.29145938,0.091940016,0.074670546,0.0011191191,1861.4546090166984,557437.4540797758,2127.2426522755313,137274.69417119343,3769.3680553037993,2002495.720888631,0.07654006851798144,0.0024411488005628705,6.896381e-07,0.004969682,-5.189663e-06,0.000676102,[80.74951172],-197.70268,4250.8955,106.49648,936.3929,-4.43353,577.778,37.656395,319.43765,-0.86536086,298.9679,-0.9621036,161.23958,-3.4531171,145.65048,-0.049805537,90.263664,-9.302802,152.07439,-5.177724,154.31148,-4.2500987,98.60631,-3.5460405,95.369514,-1.3531575,75.19184,-7.1248527,51.43031,-1.6266911,52.902027,-2.4774737,47.942715,-5.0505986,61.20959,0.29088068,35.744476,1.0706692,42.22362,-1.6446806,47.217003,country
0.30090493,0.094543174,0.07847474,0.0018237712,2839.25842945996,1279450.8300416966,2798.5048227301195,201552.66439679876,6047.924011655307,4012040.0188466306,0.11016274531129157,0.009105973832144218,4.671138e-07,0.006380436,-3.5997107e-06,0.0007463885,[112.34714674],-199.05687,5351.382,61.146397,1409.1127,9.977331,549.0496,23.48061,240.85732,10.260272,229.78178,0.0013763829,178.18373,8.017387,162.23888,1.1231515,131.68837,-4.8983784,120.36374,9.487703,126.88628,-6.3569746,88.51003,3.875742,109.545586,1.6276603,97.73053,-1.3460345,116.53311,2.6078076,92.03745,-3.587762,119.04184,1.970142,133.65169,2.5379186,129.41687,1.036169,165.93623,-0.97948074,160.33925,country
0.29652536,0.09001123,0.12688757,0.0019736625,1667.5169597765603,469192.96116135974,2052.754370274817,279225.54394757416,3439.733518525232,2767369.3116408926,0.06405358782869296,0.0011049066119569833,-8.1128945e-07,0.011907417,-6.7634487e-06,0.0023979608,[89.10290948],-141.01443,1975.7771,123.921104,1157.5839,-2.5103798,335.8918,27.954958,220.31139,-0.004282185,203.15593,1.2101256,82.241356,-11.015173,120.82823,-1.3653064,100.04969,-7.0197535,67.00857,-6.1295595,67.13691,-5.1838574,100.90648,-2.1625636,57.25453,-4.5987415,54.95865,-2.3517382,54.660553,-1.1944948,47.970657,-3.968197,40.476543,-4.2295647,42.754,-7.809359,38.59576,-1.6702602,34.434555,-1.0921725,40.748234,country
